K&A,DD,AoW,AoM,DV,WT,Cluster
0.0,0.0,0.005049484952534863,0.0,0.00012887705129306648,0.0,1
0.00039009167154281654,0.0,0.0008752440584393895,0.0003184037359371672,4.2959017097679575e-05,0.0,1
0.05929393407450751,0.15372424722662442,0.19558338382818286,0.024623222245807687,0.08879628834092275,0.009107468123861567,1
0.037448800468110006,0.04793977812995245,0.02349693664579547,0.004033113988537465,0.04996133688461208,0.0,1
0.00039009167154281654,0.0003961965134706841,0.0007405911263717729,0.0,0.00012887705129306648,0.0,1
0.09518236785644626,0.06537242472266244,0.09459368477748603,0.06771386117597113,0.06744565684337142,0.0,1
0.005916390351732664,0.009904912836767032,0.02531475122870802,0.0009552112078115085,0.04025259902053441,0.0,1
0.01618880436902672,0.029714738510301097,0.00841580825422475,0.01751220547654426,0.014348311710628059,0.0,1
0.00052012222872376,0.0,0.002087120447047744,0.001061345786457231,0.00038663115387918556,0.0,0
0.0018204278005331254,0.0019809825673533926,0.0019524675149801551,0.0004245383145828896,0.0017613197010052373,0.0,0
0.0006501527859047035,0.0,0.0007405911263717729,0.0002122691572914448,0.00012887705129306648,0.0,0
0.00013003055718094347,0.0,0.00013465293206761653,0.0,0.00012887705129306648,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0009102139002665766,0.0003961965134706841,0.0030970174375547083,0.0023349607302058997,0.00030071311968381254,0.0,1
0.0039009167154281377,0.0,0.0,0.0,0.0007732623077583989,0.0,0
0.0237305766855211,0.041204437400950866,0.0,0.018467416684355763,0.035827820259472454,0.0273224043715847,0
0.001105259736037964,0.0003961965134706841,0.0,0.0012736149437486757,0.0007732623077583989,0.032786885245901634,0
0.01241791821077954,0.0015847860538827224,0.0,0.0065803438760348165,0.010267205086347625,0.0036429872495446283,0
0.06651062999804955,0.004358161648177483,0.0,0.03714710252600297,0.012286278889938995,0.0018214936247723107,0
0.04291008386970939,0.11172741679873217,0.0,0.0007429420505200637,0.02830999226737692,0.0273224043715847,0
0.0075417723164943745,0.0003961965134706841,0.0,0.0,0.0016754016668098504,0.0,1
0.002405565307847357,0.0003961965134706841,0.0,0.0001061345786457224,0.0009021393590514654,0.0036429872495446283,1
0.0,0.0,0.0,0.0001061345786457224,0.00038663115387918556,0.014571948998178506,1
0.0001950458357714152,0.0,0.0,0.0,4.2959017097679575e-05,0.0036429872495446283,1
0.06553540081919251,0.1842313787638669,0.0,0.024941625981744854,0.09966491966663803,0.0418943533697632,1
0.0006501527859047035,0.0,0.0,0.0,0.00017183606839074606,0.0018214936247723107,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0075417723164943745,0.011885895404120439,0.0,0.0009552112078115085,0.030157230002577542,0.0036429872495446283,1
0.018399323841102662,0.032884310618066556,0.0,0.007641689662492044,0.013188418248990447,0.005464480874316939,1
0.0007801833430856331,0.0,0.0,0.0003184037359371672,0.0002147950854884395,0.005464480874316939,0
0.002990702815161561,0.0007923930269413404,0.0,0.0012736149437486757,0.0019761147864936907,0.0018214936247723107,0
0.00052012222872376,0.0,0.0,0.0,0.00012887705129306648,0.0018214936247723107,0
0.00013003055718094347,0.0,0.0,0.0,8.591803419537303e-05,0.010928961748633878,0
0.13555685586112737,0.056259904912836764,0.0,0.01719380174060709,0.06766045192885986,0.06010928961748633,0
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0005851375073142318,0.0003961965134706841,0.0,0.0016981532583315653,0.000429590170976879,0.005464480874316939,1
0.003770886158247194,0.0003961965134706841,0.004510873224264453,0.0002122691572914448,0.0011169344445399049,0.0018214936247723107,0
0.022755347506664074,0.032091917591125195,0.10778967212011041,0.01719380174060709,0.04209983675573502,0.009107468123861567,0
0.00988232234575126,0.0007923930269413404,0.01683161650844947,0.007217151347909151,0.010782713291519877,0.010928961748633878,0
0.06768090501267798,0.003169572107765445,0.0890055880966808,0.036828698790065804,0.012930664146404328,0.005464480874316939,0
0.05110200897210845,0.1196513470681458,0.019120716353598605,0.001061345786457231,0.05417132056018558,0.02185792349726776,0
0.008647032052532352,0.0,0.0032989968356561122,0.0001061345786457224,0.0018472377352006103,0.0273224043715847,1
0.0015603666861712523,0.0003961965134706841,0.002895038039453318,0.0,0.0006873442735630259,0.012750455373406189,1
0.0001950458357714152,0.0,0.005722749612872835,0.0,0.000343672136781506,0.0,1
0.0006501527859047035,0.0,0.0010772234565407796,0.0,0.0,0.00728597449908925,1
0.08868083999739938,0.20800316957210777,0.2818959132835117,0.03226491190829973,0.11332588710370306,0.04371584699453551,1
0.0006501527859047035,0.0003961965134706841,0.0012792028546421835,0.0,0.00017183606839074606,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.007411741759313445,0.0146592709984152,0.021140510334612533,0.0007429420505200637,0.036858836669816986,0.0,1
0.01664391131916001,0.028129952456418375,0.009358378778697912,0.007747824241137766,0.01580891829194947,0.02185792349726776,1
0.0004551069501332883,0.0007923930269413404,0.0006732646603379994,0.0004245383145828896,0.0002147950854884395,0.0036429872495446283,0
0.00429100838697094,0.0019809825673533926,0.003029690971520907,0.002653364466143074,0.003136008248131275,0.0,0
0.0005851375073142318,0.0,0.00013465293206761653,0.0,0.0,0.0036429872495446283,0
0.0,0.0,0.0,0.0,0.00012887705129306648,0.005464480874316939,0
0.1404330017554125,0.053090332805071305,0.04894634080657107,0.022075992358310342,0.08527364893891227,0.04371584699453551,0
0.0,0.0,6.732646603380132e-05,0.0,4.2959017097679575e-05,0.0,1
0.00104024445744752,0.0,0.0006059381943041842,0.0002122691572914448,0.0002577541025861191,0.00728597449908925,1
0.0055913139587803196,0.0,0.006261361341143204,0.0003184037359371672,0.0012458114958329575,0.0036429872495446283,0
0.12229373902867173,0.04318541996830427,0.15222513970241702,0.0191042241562301,0.05073459919237048,0.014571948998178506,0
0.004551069501332827,0.0,0.010906887497475273,0.005731267246869034,0.0017183606839075438,0.05100182149362477,0
0.01885443079123595,0.0,0.03319194775466236,0.011780938229675231,0.014090557608041926,0.00728597449908925,0
0.061699499382354854,0.0027733755942947608,0.09351646132094527,0.03757164084058586,0.018386459317810813,0.0018214936247723107,0
0.060204147974774073,0.1216323296354992,0.03527906820171009,0.0019104224156230101,0.08952659163158347,0.020036429872495445,0
0.008126909823808606,0.0,0.003972261495994084,0.0,0.0012458114958329575,0.0,1
0.00214550419348547,0.0007923930269413404,0.006597993671312197,0.0,0.0009880573932468384,0.00728597449908925,1
0.00013003055718094347,0.0,0.00545344374873763,0.0,0.0002147950854884395,0.0,1
0.0007151680644951613,0.0003961965134706841,0.0012118763886083683,0.0001061345786457224,0.00017183606839074606,0.0018214936247723107,1
0.1343865808464989,0.15649762282091917,0.3109136201440786,0.0452133305030779,0.11994157573674713,0.04918032786885245,1
0.00104024445744752,0.0,0.0019524675149801551,0.0,0.0002147950854884395,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.008061894545218135,0.011489698890649755,0.02740187167575575,0.0007429420505200637,0.03552710713978863,0.0,1
0.04115467134776673,0.017036450079239304,0.019861307479970378,0.007641689662492044,0.018687172437494626,0.02367941712204007,1
0.0007801833430856331,0.0003961965134706841,0.003029690971520907,0.0008490766291657861,0.00038663115387918556,0.00728597449908925,0
0.011312658474741569,0.0003961965134706841,0.009627684642833104,0.0027594990447887963,0.0039522295729873674,0.010928961748633878,0
0.0007151680644951613,0.0,6.732646603380132e-05,0.0001061345786457224,4.2959017097679575e-05,0.0036429872495446283,0
0.00039009167154281654,0.0,0.00013465293206761653,0.0,8.591803419537303e-05,0.010928961748633878,0
0.0,0.0,6.732646603380132e-05,0.0,0.0,0.0,1
0.001625381964761724,0.0003961965134706841,0.0008079175924055881,0.0008490766291657861,0.000343672136781506,0.0,1
0.005916390351732664,0.0,0.008146502390089544,0.0022288261515601773,0.0018042787181029168,0.0,0
0.09056628307652298,0.003169572107765445,0.1428667609237191,0.06888134154107409,0.041412492482172006,0.0036429872495446283,0
0.0055913139587803196,0.0,0.013599946138827174,0.005306728932286141,0.0015035655984191043,0.016393442622950817,0
0.014758468240036411,0.0007923930269413404,0.03622163872618327,0.016875398004669924,0.013961680556748846,0.009107468123861567,0
0.05285742149405111,0.0003961965134706841,0.0956709082340268,0.025684568032264914,0.02006186098462065,0.0018214936247723107,0
0.00786684870944672,0.0,0.006597993671312197,0.0005306728932286189,0.0017613197010052373,0.0,1
0.002470580586437829,0.0003961965134706841,0.007069278933548792,0.0,0.0018042787181029168,0.005464480874316939,1
0.0001950458357714152,0.0,0.006530667205278409,0.0056251326682233115,0.000343672136781506,0.0,1
0.0008451986216761048,0.0,0.0010772234565407796,0.0005306728932286189,0.00012887705129306648,0.0018214936247723107,1
0.0007801833430856331,0.0,0.002289099845149134,0.0014858841010401205,0.0002147950854884395,0.0,1
0.006631558416227826,0.0003961965134706841,0.03312462128862857,0.008703035448949271,0.030157230002577542,0.0,1
0.017879201612378916,0.041204437400950866,0.023092977849592675,0.0023349607302058997,0.012930664146404328,0.034608378870673945,1
0.001105259736037964,0.0,0.0027603851073857294,0.0019104224156230101,0.0006014262393676251,0.0018214936247723107,0
0.008647032052532352,0.0007923930269413404,0.005857402544940424,0.0032901719380174083,0.006057221410774111,0.0,0
0.0004551069501332883,0.0,0.00013465293206761653,0.0,0.0002577541025861191,0.0,0
6.501527859047174e-05,0.0,0.00020197939810140397,0.0003184037359371672,4.2959017097679575e-05,0.014571948998178506,0
0.0,0.0,6.732646603380132e-05,0.0,0.0,0.0,1
0.0004551069501332883,0.005546751188589535,0.0021544469130815452,0.0012736149437486757,0.00017183606839074606,0.0018214936247723107,1
0.008321955659580008,0.0,0.006799973069413587,0.001592018679685843,0.0028352951284474626,0.0036429872495446283,0
0.0880306872114947,0.03526148969889064,0.12576583855113446,0.05381023137338145,0.026634590600567054,0.00728597449908925,0
0.004551069501332827,0.0,0.010098969905069699,0.0061558055614519235,0.0008162213248560785,0.005464480874316939,0
0.10200897210844548,0.004754358161648167,0.07836800646334074,0.05688813415410741,0.1775496176647478,0.06375227686703096,0
0.015538651583122037,0.0007923930269413404,0.02921968625866829,0.01050732328592656,0.009708737864077666,0.010928961748633878,0
0.06963136337039204,0.0023771790808240767,0.09041944388339057,0.025896837189556356,0.01718360683907552,0.0,0
0.06046420908913595,0.10578446909667194,0.05682353733252542,0.056357461260878795,0.07105421427957728,0.005464480874316939,0
0.006111436187504066,0.0,0.00565542314683902,0.0002122691572914448,0.0016754016668098504,0.0,1
0.003770886158247194,0.0003961965134706841,0.006396014273210793,0.0023349607302058997,0.0018901967522983176,0.0,1
0.00052012222872376,0.0,0.005049484952534863,0.0056251326682233115,0.00038663115387918556,0.0,1
0.0019504583577140688,0.0,0.0005386117282703828,0.0006368074718743413,0.00017183606839074606,0.005464480874316939,1
0.001365320850399851,0.0003961965134706841,0.0014138557867097723,0.0005306728932286189,8.591803419537303e-05,0.0,1
0.0078018334308562615,0.01109350237717907,0.02369891604389686,0.002971768202080241,0.02152246756594209,0.0036429872495446283,1
0.02184513360639751,0.021394611727416787,0.02140981619874774,0.005412863510931863,0.017484319958759334,0.032786885245901634,1
0.001365320850399851,0.0,0.003837608563926495,0.002441095308851622,0.0006014262393676251,0.0,0
0.01072752096742735,0.0019809825673533926,0.005116811418568637,0.0023349607302058997,0.005412836154308778,0.0,0
0.0005851375073142318,0.0003961965134706841,0.0003366323301690066,0.0,8.591803419537303e-05,0.0,0
0.0008451986216761048,0.0,0.0004712852622365954,0.0003184037359371672,0.00012887705129306648,0.0,0
0.0,0.0,0.00040395879620279407,0.0,8.591803419537303e-05,0.0,1
0.0009102139002665766,0.0003961965134706841,0.0022217733791153466,0.001061345786457231,0.00017183606839074606,0.0018214936247723107,1
0.005526298680189848,0.0003961965134706841,0.0073385847976839835,0.0004245383145828896,0.0021479508548844367,0.0,0
0.09407710812040829,0.03328050713153723,0.11916784487982225,0.025896837189556356,0.026720508634762427,0.03096539162112932,0
0.0044860542227423555,0.0007923930269413404,0.009627684642833104,0.004351517724474636,0.0009880573932468384,0.005464480874316939,0
0.01306807099668423,0.0011885895404120383,0.02760385107385714,0.012099341965612399,0.0091932296589054,0.012750455373406189,0
0.05032182562902282,0.0023771790808240767,0.08314818555174039,0.026852048397367864,0.014691983847409579,0.0018214936247723107,0
0.04505558806319485,0.11014263074484945,0.044906752844543193,0.039588197834854594,0.04304493513188418,0.0,0
0.0061764514660945374,0.0,0.004376220292196864,0.001592018679685843,0.0012458114958329575,0.0,1
0.003315779208113906,0.0,0.004578199690298268,0.002122691572914455,0.0011169344445399049,0.0036429872495446283,1
0.0001950458357714152,0.0,0.004780179088399658,0.004669921460411806,0.0008162213248560785,0.005464480874316939,1
0.003250763929523434,0.0003961965134706841,0.0009425705244731769,0.0006368074718743413,0.00012887705129306648,0.0,1
0.0007801833430856331,0.0,0.002289099845149134,0.0008490766291657861,8.591803419537303e-05,0.0,1
0.00773681815226579,0.007527733755942942,0.014407863731232748,0.005518998089577589,0.018472377352006186,0.0,1
0.024510760028606728,0.02258320126782884,0.02316030431562649,0.003714710252600298,0.016839934702294,0.020036429872495445,1
0.001365320850399851,0.0,0.0030970174375547083,0.001592018679685843,0.00030071311968381254,0.0,0
0.0072817112021325014,0.0015847860538827224,0.005116811418568637,0.0027594990447887963,0.005241000085918032,0.0,0
0.0003250763929523587,0.0,6.732646603380132e-05,0.0,0.0002577541025861191,0.0,0
0.0005851375073142318,0.0,0.0002693058641352053,0.0,0.000343672136781506,0.00728597449908925,0
0.0,0.0,6.732646603380132e-05,0.0,8.591803419537303e-05,0.0,1
0.0007151680644951613,0.0,0.002895038039453318,0.0013797495223943981,0.0006443852564653324,0.0,1
0.0048111306156947,0.0,0.006530667205278409,0.0005306728932286189,0.0024057049574705697,0.0036429872495446283,0
0.09472726090631298,0.02931854199683042,0.1278529589981822,0.015283379324984081,0.025002147950854883,0.02914389799635701,0
0.0039659319940185955,0.0003961965134706841,0.009021746448528933,0.0032901719380174083,0.0009021393590514654,0.0018214936247723107,0
0.08185423574540017,0.003565768621236129,0.07123140106375817,0.0018042878369772877,0.138456912105851,0.05100182149362477,0
0.015733697418893446,0.0011885895404120383,0.026728607015417766,0.005518998089577589,0.008205172265658561,0.014571948998178506,0
0.06052922436772642,0.003169572107765445,0.0954016023698916,0.004351517724474636,0.016195549445828683,0.0,0
0.06716078278395422,0.098256735340729,0.05036019659328083,0.011037996179155171,0.04287309906349342,0.00728597449908925,0
0.011962811260646258,0.004754358161648167,0.29711169460715003,0.04468265760984929,0.12269095283099922,0.03825136612021857,1
0.004551069501332827,0.0,0.004443546758230679,0.0008490766291657861,0.0008162213248560785,0.0,1
0.003510825043885321,0.0003961965134706841,0.005924729010974225,0.0022288261515601773,0.0008591803419537719,0.0,1
0.0,0.0,0.004308893826163077,0.0002122691572914448,0.0008591803419537719,0.0,1
0.0004551069501332883,0.0,0.0008079175924055881,0.0,0.00012887705129306648,0.005464480874316939,1
0.07145179117092516,0.02694136291600633,0.06281559280953343,0.0023349607302058997,0.051507861500128864,0.012750455373406189,1
0.0017554125219426675,0.0,0.0014138557867097723,0.0007429420505200637,0.0002147950854884395,0.0,1
0.005851375073142193,0.013074484944532477,0.015148454857604535,0.0009552112078115085,0.014949737949995698,0.0,1
0.02412066835706391,0.023771790808240885,0.02928701272470209,0.0004245383145828896,0.016925852736489375,0.010928961748633878,1
0.0001950458357714152,0.0003961965134706841,0.0025584057092843393,0.0011674803651029533,0.00017183606839074606,0.0,0
0.008972108445484683,0.0003961965134706841,0.006732646603379799,0.0012736149437486757,0.005198041068820339,0.0,0
0.0,0.0,0.00020197939810140397,0.0,0.00017183606839074606,0.0,0
0.0,0.0,0.00040395879620279407,0.0001061345786457224,0.0002147950854884395,0.0,0
0.0,0.0,0.0,0.0,8.591803419537303e-05,0.0,1
0.0005851375073142318,0.0007923930269413404,0.0022217733791153466,0.0004245383145828896,0.0002147950854884395,0.0,1
0.005656329237370791,0.0,0.006934626001481203,0.0012736149437486757,0.0025775410258613157,0.0,0
0.11975814316364344,0.031299524564183834,0.12482326802666127,0.01952876247081299,0.02160838560013746,0.0273224043715847,0
0.0050711917300565595,0.0,0.00841580825422475,0.0027594990447887963,0.00038663115387918556,0.012750455373406189,0
0.06657564527664,0.003565768621236129,0.08133037096882785,0.0012736149437486757,0.12556920697654436,0.06193078324225865,0
0.02217020999934985,0.0015847860538827224,0.03453847707533832,0.008278497134366378,0.007861500128877041,0.018214936247723135,0
0.06898121058448735,0.003169572107765445,0.10752036625597522,0.002653364466143074,0.013961680556748846,0.0018214936247723107,0
0.0661855536050972,0.09984152139461172,0.09277587019457349,0.003926979409891743,0.04433370564481484,0.016393442622950817,0
0.011247643196151097,0.006735340729001574,0.30593146165757756,0.0489280407556782,0.08789414898187128,0.00728597449908925,1
0.005526298680189848,0.0,0.00377028209789268,0.0008490766291657861,0.0006014262393676251,0.0,1
0.003770886158247194,0.0003961965134706841,0.006396014273210793,0.0016981532583315653,0.0007732623077583989,0.0036429872495446283,1
6.501527859047174e-05,0.0,0.004510873224264453,0.0001061345786457224,0.0002577541025861191,0.0,1
0.0022755347506664136,0.0,0.0006732646603379994,0.0005306728932286189,0.00012887705129306648,0.0018214936247723107,1
0.08230934269553344,0.026545166402535653,0.06436410152831078,0.0020165569942687325,0.06314975513360255,0.010928961748633878,1
0.0004551069501332883,0.0003961965134706841,0.001548508718777361,0.0005306728932286189,4.2959017097679575e-05,0.0,1
0.009037123724075155,0.007131537242472258,0.011108866895576663,0.0006368074718743413,0.0130165821805997,0.0036429872495446283,1
0.03263766985241532,0.024960380348652923,0.03689490338652125,0.0008490766291657861,0.026720508634762427,0.0,1
0.00013003055718094347,0.0,0.0023564263111829353,0.0004245383145828896,0.00017183606839074606,0.0,0
0.009037123724075155,0.0023771790808240767,0.006732646603379799,0.0003184037359371672,0.003995188590085047,0.0,0
0.0,0.0,0.00040395879620279407,0.0002122691572914448,4.2959017097679575e-05,0.0,0
0.0,0.0,0.0003366323301690066,0.0001061345786457224,0.00017183606839074606,0.0,0
0.0,0.0,0.0,0.0001061345786457224,4.2959017097679575e-05,0.0,1
0.0009102139002665766,0.0,0.004039587962027885,0.0009552112078115085,0.000343672136781506,0.00728597449908925,1
0.004421038944151884,0.0003961965134706841,0.005386117282703842,0.0006368074718743413,0.0023197869232751966,0.0,0
0.13217606137442298,0.03011093502377178,0.08860162930047802,0.024623222245807687,0.03144600051550819,0.02185792349726776,0
0.0033807944867043777,0.0003961965134706841,0.008011849458021955,0.003926979409891743,0.00038663115387918556,0.0018214936247723107,0
0.059944086860412193,0.003565768621236129,0.07055813640342018,0.0016981532583315653,0.15546868287653579,0.04371584699453551,0
0.18223782588908394,0.098256735340729,0.17376960883323234,0.01836128210571004,0.2090815362144514,0.05100182149362477,0
0.021910148884987976,0.0015847860538827224,0.03352858008483135,0.007641689662492044,0.009794655898273039,0.018214936247723135,0
0.0580586437812886,0.003169572107765445,0.09695011108866895,0.001592018679685843,0.014906778932898018,0.0,0
0.06553540081919251,0.11846275752773375,0.11081936309163132,0.0007429420505200637,0.06125955838130423,0.00728597449908925,0
0.014758468240036411,0.003169572107765445,0.303440382414327,0.04616854171088941,0.12758828078013573,0.018214936247723135,1
0.005461283401599376,0.0,0.003972261495994084,0.0007429420505200637,0.0006443852564653324,0.0,1
0.004616084779923299,0.0011885895404120383,0.006463340739244608,0.0019104224156230101,0.0009880573932468384,0.005464480874316939,1
0.00013003055718094347,0.0,0.0023564263111829353,0.0,0.0002147950854884395,0.0,1
0.0008451986216761048,0.0,0.0005386117282703828,0.0001061345786457224,0.0,0.0,1
0.09973343735777908,0.027337559429477014,0.0635561839359052,0.003714710252600298,0.06851963227081365,0.016393442622950817,1
0.0,0.0,0.0014138557867097723,0.0002122691572914448,4.2959017097679575e-05,0.0,1
0.008972108445484683,0.015055467511885884,0.01030094930317109,0.0005306728932286189,0.01937451671105765,0.0,1
0.02438072947142579,0.02258320126782884,0.031980071366054005,0.001061345786457231,0.027665607010911586,0.005464480874316939,1
0.0,0.0,0.0016831616508449498,0.0003184037359371672,4.2959017097679575e-05,0.0,0
0.00838697093817048,0.0023771790808240767,0.004443546758230679,0.001592018679685843,0.0076037460262909085,0.0,0
6.501527859047174e-05,0.0011885895404120383,0.00020197939810140397,0.0,0.00012887705129306648,0.0,0
0.00013003055718094347,0.0007923930269413404,0.0003366323301690066,0.0003184037359371672,0.00017183606839074606,0.0018214936247723107,0
0.0,0.0,0.0003366323301690066,0.0008490766291657861,0.0,0.0,1
0.0,0.0,0.001548508718777361,0.0,0.000343672136781506,0.0,1
0.0029256875365711033,0.0,0.004914832020467247,0.0003184037359371672,0.002964172179740529,0.0,0
0.0871854885898186,0.028129952456418375,0.09836396687537871,0.029611547442156654,0.02753672995961852,0.005464480874316939,0
0.0020154736363045406,0.0,0.004510873224264453,0.003714710252600298,0.000343672136781506,0.0,0
0.1575320200247058,0.09944532488114104,0.15747660405305325,0.01942262789216727,0.17694819142538018,0.05100182149362477,0
0.018269293283921725,0.0003961965134706841,0.03622163872618327,0.009339842920823606,0.011126385428301397,0.0,0
0.06456017164033548,0.1089540412044374,0.09142934087389754,0.0006368074718743413,0.036815877652719306,0.0036429872495446283,0
0.009817307067160788,0.0023771790808240767,0.2618999528714738,0.04691148376140947,0.11629005928344359,0.009107468123861567,0
0.0031857486509329763,0.0003961965134706841,0.0041069144280616865,0.0008490766291657861,0.00030071311968381254,0.0,1
0.001885443079123597,0.0003961965134706841,0.005790076078906636,0.0016981532583315653,0.0007303032906607054,0.0,1
6.501527859047174e-05,0.0,0.0017504881168787512,0.0003184037359371672,0.00030071311968381254,0.0,1
0.00039009167154281654,0.0003961965134706841,0.0004712852622365954,0.0002122691572914448,8.591803419537303e-05,0.0,1
0.08068396073077173,0.024960380348652923,0.04921564667070626,0.002971768202080241,0.054600910731162466,0.020036429872495445,1
0.0007151680644951613,0.0,0.0012118763886083683,0.0,4.2959017097679575e-05,0.0,1
0.08543007606787595,0.06259904912836767,0.3303709688278462,0.059966036934833364,0.32017355442907464,0.02367941712204007,1
0.007151680644951558,0.009112519809825664,0.007742543593886764,0.0003184037359371672,0.015293410086777204,0.0,1
0.022690332228073602,0.025752773375594284,0.031912744900020204,0.004563786881766084,0.028696623421256118,0.014571948998178506,1
6.501527859047174e-05,0.0,0.0010098969905069782,0.0003184037359371672,8.591803419537303e-05,0.0,1
0.005851375073142193,0.0003961965134706841,0.002827711573419517,0.0004245383145828896,0.0041240656413781135,0.0,0
0.0,0.0003961965134706841,0.00040395879620279407,0.0003184037359371672,0.00017183606839074606,0.0,0
0.19101488849879722,0.04358161648177495,0.12388069750218811,0.04415198471662068,0.10984620671879027,0.005464480874316939,0
0.05038684090761329,0.003565768621236129,0.11741735676294351,0.003714710252600298,0.014992696967093391,0.0,0
0.0,0.0,0.0002693058641352053,0.0,0.00012887705129306648,0.0,0
0.0,0.0,0.00020197939810140397,0.0001061345786457224,0.0,0.0,1
0.0,0.0007923930269413404,0.0016831616508449498,0.0,0.00038663115387918556,0.0,1
0.003250763929523434,0.0,0.004982158486501048,0.001061345786457231,0.004811409914941139,0.0,0
0.07528769260776283,0.025752773375594284,0.08402342961017976,0.02526002971768202,0.04136953346507431,0.005464480874316939,0
0.0025355958650282867,0.0,0.004982158486501048,0.002122691572914455,4.2959017097679575e-05,0.0018214936247723107,0
0.1923151940706066,0.1089540412044374,0.1940348751094055,0.030779027807259607,0.24722914339719906,0.05100182149362477,0
0.022365255835121257,0.0007923930269413404,0.03278798895845958,0.009976650392697944,0.009493942778589226,0.010928961748633878,0
0.07535270788635329,0.11133122028526149,0.08988083215512019,0.0006368074718743413,0.039994844917948275,0.005464480874316939,0
0.011637734867693914,0.003565768621236129,0.2732781256311856,0.053491827637444284,0.21466620843715095,0.009107468123861567,0
0.0028606722579806315,0.0007923930269413404,0.0061940348751094165,0.0016981532583315653,0.0007732623077583989,0.0,1
0.002730641700799702,0.0,0.0061940348751094165,0.0025472298874973515,0.0009021393590514654,0.005464480874316939,1
0.0,0.0,0.002087120447047744,0.0,0.0004725491880745586,0.0,1
0.0003250763929523587,0.0,0.0007405911263717729,0.0001061345786457224,8.591803419537303e-05,0.0,1
0.10506469020219751,0.027337559429477014,0.04564734397091497,0.004139248567183191,0.07363175530543861,0.02185792349726776,1
6.501527859047174e-05,0.0,0.001144549922574567,0.0,0.00012887705129306648,0.0,1
0.007476757037903917,0.00871632329635498,0.006328687807177019,0.0001061345786457224,0.01525045106967951,0.0,1
0.026136141993368445,0.02852614896988906,0.04409883525213762,0.0013797495223943981,0.022295729873700487,0.03096539162112932,1
0.0,0.0003961965134706841,0.0021544469130815452,0.0004245383145828896,0.00017183606839074606,0.0,1
0.0078018334308562615,0.0015847860538827224,0.002491079243250524,0.0006368074718743413,0.00408110662428042,0.0,0
0.0014953514075807806,0.0,0.0004712852622365954,0.0,0.0002577541025861191,0.0,0
0.05877381184578376,0.00633914421553089,0.12462128862855988,0.001061345786457231,0.02152246756594209,0.0018214936247723107,0
6.501527859047174e-05,0.0,0.0003366323301690066,0.0001061345786457224,0.00038663115387918556,0.0,0
0.0,0.0,6.732646603380132e-05,0.0001061345786457224,0.00012887705129306648,0.0,1
0.0,0.0007923930269413404,0.002087120447047744,0.0003184037359371672,0.000515508205172252,0.0,1
